id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7732262,07-03-2010 07:08,81,2897,$38.30,Swipe Transaction,43293,Seguin,TX,78155,5499,
7732269,07-03-2010 07:09,1088,4574,$53.25,Swipe Transaction,59935,Charleston,SC,29403,5499,
7732275,07-03-2010 07:10,1424,4710,$29.42,Swipe Transaction,59935,Kingman,AZ,86401,5499,
7732282,07-03-2010 07:12,112,1134,$1.34,Swipe Transaction,86438,Carthage,NY,13619,5499,
7732288,07-03-2010 07:14,201,4489,$78.00,Swipe Transaction,61195,Joliet,IL,60436,5541,
7732295,07-03-2010 07:15,217,174,$29.49,Swipe Transaction,72548,Summit Argo,IL,60501,5411,
7732303,07-03-2010 07:17,924,2210,$73.90,Swipe Transaction,82696,Lapel,IN,46051,5912,
7732310,07-03-2010 07:19,601,3681,$1.29,Swipe Transaction,14528,Orlando,FL,32819,5499,
7732319,07-03-2010 07:21,464,3233,$52.76,Online Transaction,39021,ONLINE,,,4784,
7732325,07-03-2010 07:22,1513,2965,$87.02,Swipe Transaction,31667,Shelton,CT,6484,5912,
7732332,07-03-2010 07:24,374,5100,$30.23,Online Transaction,15143,ONLINE,,,4784,
7732338,07-03-2010 07:25,1088,4574,$17.49,Swipe Transaction,41080,Charleston,SC,29403,5411,
7732346,07-03-2010 07:27,1484,3209,$0.52,Swipe Transaction,75781,Show Low,AZ,85901,5411,
7732353,07-03-2010 07:29,804,213,$10.58,Swipe Transaction,59397,Bowling Green,KY,42103,5812,
7732360,07-03-2010 07:31,1530,1179,$8.55,Swipe Transaction,61195,Keller,TX,76248,5541,
7732366,07-03-2010 07:32,1075,3287,$33.54,Swipe Transaction,12614,Louisville,KY,40299,4121,
7732377,07-03-2010 07:34,1317,5790,$0.53,Swipe Transaction,53155,Pleasantville,NJ,8232,5411,
7732384,07-03-2010 07:36,1749,229,$2.89,Swipe Transaction,75781,Ferndale,MI,48220,5411,
7732390,07-03-2010 07:38,884,4748,$42.09,Swipe Transaction,36934,Grand Rapids,MI,49534,7538,
7732397,07-03-2010 07:38,1696,2408,$94.00,Swipe Transaction,59935,Merritt Island,FL,32953,5499,
7732405,07-03-2010 07:40,1435,4294,$4.19,Swipe Transaction,92883,Norcross,GA,30010,5812,
7732412,07-03-2010 07:42,528,5161,$19.10,Swipe Transaction,14804,Le Mars,IA,51031,7542,
7732421,07-03-2010 07:43,1519,2452,$0.03,Online Transaction,81833,ONLINE,,,5912,
7732431,07-03-2010 07:45,1813,101,$2.70,Swipe Transaction,75936,Thompsons Station,TN,37179,5814,
7732437,07-03-2010 07:47,997,2261,$1.41,Swipe Transaction,14528,Chula Vista,CA,91913,5499,
7732443,07-03-2010 07:48,1168,3239,$100.00,Swipe Transaction,27092,Chester,NJ,7930,4829,
7732449,07-03-2010 07:49,1495,4941,$10.87,Swipe Transaction,83271,Indianapolis,IN,46259,4214,
7732456,07-03-2010 07:50,1567,2916,$7.41,Swipe Transaction,92838,Austin,TX,78736,5411,
7732462,07-03-2010 07:51,1072,201,$4.19,Swipe Transaction,20519,Rolla,MO,65401,5942,
7732469,07-03-2010 07:52,383,1092,$4.83,Swipe Transaction,98648,Oakdale,LA,71463,5814,
7732475,07-03-2010 07:53,472,3811,$91.00,Swipe Transaction,61195,Round Lake,IL,60073,5541,
7732483,07-03-2010 07:55,1511,5502,$3.04,Swipe Transaction,20519,River Falls,WI,54022,5942,
7732490,07-03-2010 07:58,954,5586,$60.00,Swipe Transaction,27092,Riverside,CA,92508,4829,
7732498,07-03-2010 07:59,1046,9,$-88.00,Swipe Transaction,59935,Philadelphia,PA,19146,5499,
7732505,07-03-2010 08:00,1397,2957,$77.72,Swipe Transaction,69983,Pryor,OK,74361,5310,
7732514,07-03-2010 08:02,1576,5855,$43.14,Online Transaction,88459,ONLINE,,,5311,
7732520,07-03-2010 08:04,954,5586,$44.36,Swipe Transaction,69956,Riverside,CA,92506,5310,
7732529,07-03-2010 08:06,751,5552,$-97.00,Swipe Transaction,59935,Irving,TX,75060,5499,
7732536,07-03-2010 08:07,1169,2485,$460.82,Swipe Transaction,57992,Round Rock,TX,78665,6300,
7732545,07-03-2010 08:09,44,2932,$40.00,Swipe Transaction,27092,Salem,OR,97306,4829,
7732553,07-03-2010 08:10,602,4165,$133.78,Online Transaction,17976,ONLINE,,,4900,
7732560,07-03-2010 08:11,1444,5118,$176.36,Swipe Transaction,99370,Roosevelt,NY,11575,5311,
7732566,07-03-2010 08:12,728,3421,$1.59,Swipe Transaction,20519,Independence,MO,64052,5942,
7732573,07-03-2010 08:13,1393,3018,$1.46,Swipe Transaction,61195,North Bend,NE,68649,5541,
7732579,07-03-2010 08:14,650,3717,$50.02,Swipe Transaction,20561,Fort Worth,TX,76107,5912,
7732588,07-03-2010 08:15,1888,1169,$60.72,Online Transaction,73186,ONLINE,,,4814,
7732595,07-03-2010 08:16,1963,3317,$15.54,Swipe Transaction,88852,Vacaville,CA,95687,4121,
7732603,07-03-2010 08:18,1296,67,$5.40,Swipe Transaction,75781,Longwood,FL,32750,5411,
7732611,07-03-2010 08:20,37,1230,$97.00,Swipe Transaction,59935,Kirkville,NY,13082,5499,
7732617,07-03-2010 08:21,1106,2183,$21.66,Swipe Transaction,31893,Glendale,CA,91206,5311,
7732624,07-03-2010 08:22,1941,2940,$23.80,Swipe Transaction,20519,Clarksville,TX,75426,5942,
7732631,07-03-2010 08:24,804,2553,$6.89,Swipe Transaction,69972,Bowling Green,KY,42101,5814,
7732637,07-03-2010 08:24,1586,1122,$91.00,Swipe Transaction,59935,Valley Stream,NY,11580,5499,
7732644,07-03-2010 08:26,115,38,$21.93,Swipe Transaction,61195,Mamaroneck,NY,10543,5541,
7732650,07-03-2010 08:27,351,1112,$-57.00,Swipe Transaction,61195,Flushing,NY,11355,5541,
7732657,07-03-2010 08:28,1357,4611,$5.24,Online Transaction,88998,ONLINE,,,4784,
7732665,07-03-2010 08:30,472,4307,$70.98,Swipe Transaction,59935,Round Lake,IL,60073,5499,
7732672,07-03-2010 08:31,1209,4573,$79.00,Swipe Transaction,59935,Yonkers,NY,10710,5499,
7732678,07-03-2010 08:32,1626,4572,$3.45,Swipe Transaction,26810,Cordova,TN,38018,5541,
7732685,07-03-2010 08:35,1066,1126,$10.26,Swipe Transaction,22594,Colmar,PA,18915,5812,
7732692,07-03-2010 08:36,1783,4112,$20.44,Swipe Transaction,41184,Oakland,CA,94606,5310,
7732700,07-03-2010 08:40,828,3767,$47.38,Swipe Transaction,86959,San Antonio,TX,78217,5311,
7732707,07-03-2010 08:41,1759,2893,$25.26,Online Transaction,15143,ONLINE,,,4784,
7732715,07-03-2010 08:42,1881,2554,$1.64,Swipe Transaction,86438,Dearborn,MI,48124,5499,
7732722,07-03-2010 08:45,1393,3018,$2.23,Swipe Transaction,50783,Battle Creek,NE,68715,5411,
7732732,07-03-2010 08:47,94,2890,$27.29,Online Transaction,39021,ONLINE,,,4784,
7732741,07-03-2010 08:48,538,4161,$54.87,Swipe Transaction,16613,Vanceboro,NC,28586,5310,
7732747,07-03-2010 08:49,946,97,$6.31,Swipe Transaction,98374,Mount Pleasant,PA,15666,5411,
7732754,07-03-2010 08:50,1407,5384,$7.60,Swipe Transaction,98374,Bon Air,AL,35032,5411,
7732765,07-03-2010 08:52,1006,2185,$69.00,Swipe Transaction,22204,La Porte,IN,46350,5541,
7732772,07-03-2010 08:54,609,2892,$1.47,Swipe Transaction,93214,Garland,TX,75040,5411,
7732778,07-03-2010 08:55,1238,1195,$3.78,Swipe Transaction,88701,Jackson,MI,49203,5411,
7732785,07-03-2010 08:56,1525,3853,$1.83,Swipe Transaction,25717,Harvey,LA,70058,5812,
7732792,07-03-2010 08:57,1490,5950,$3.16,Swipe Transaction,75781,Orlando,FL,32810,5411,
7732798,07-03-2010 08:58,1398,200,$1.41,Swipe Transaction,91128,Passaic,NJ,7055,5411,
7732806,07-03-2010 09:00,1723,4099,$11.98,Swipe Transaction,49789,Jerseyville,IL,62052,5541,
7732814,07-03-2010 09:01,1660,3234,$5.62,Swipe Transaction,75781,Bartlesville,OK,74006,5411,
7732822,07-03-2010 09:02,1815,2035,$97.00,Swipe Transaction,43293,Providence,RI,2904,5499,
7732829,07-03-2010 09:04,1028,2564,$79.00,Swipe Transaction,61195,Chicago,IL,60622,5541,
7732840,07-03-2010 09:07,905,5053,$10.85,Swipe Transaction,59397,Alameda,CA,94501,5812,
7732848,07-03-2010 09:12,871,2081,$1.87,Swipe Transaction,39234,Detroit,MI,48235,5411,
7732857,07-03-2010 09:14,1659,260,$22.91,Swipe Transaction,63683,Wauconda,IL,60084,4121,
7732863,07-03-2010 09:15,1517,72,$34.16,Swipe Transaction,59935,Vienna,VA,22182,5499,Bad PIN
7732869,07-03-2010 09:17,1382,1110,$22.73,Swipe Transaction,48618,Dallas,TX,75283,5251,
7732875,07-03-2010 09:18,1723,4099,$7.77,Swipe Transaction,50783,White Hall,IL,62092,5411,
7732882,07-03-2010 09:21,1288,1013,$104.37,Swipe Transaction,8948,Spotsylvania,VA,22553,4111,Insufficient Balance
7732891,07-03-2010 09:22,1955,4220,$44.89,Swipe Transaction,88544,Canton,NC,28716,5300,
7732899,07-03-2010 09:24,997,5825,$13.30,Swipe Transaction,61195,Chula Vista,CA,91913,5541,
7732910,07-03-2010 09:26,332,1198,$35.67,Online Transaction,39021,ONLINE,,,4784,
7732917,07-03-2010 09:27,1072,201,$7.70,Swipe Transaction,42047,New Bloomfield,MO,65063,5411,
7732923,07-03-2010 09:28,1516,1002,$76.00,Swipe Transaction,61195,Milpitas,CA,95035,5541,
7732930,07-03-2010 09:29,1517,72,$-55.00,Swipe Transaction,59935,Vienna,VA,22182,5499,
7732937,07-03-2010 09:31,985,3862,$-75.00,Swipe Transaction,61195,Fenton,MI,48430,5541,
7732943,07-03-2010 09:32,977,3026,$31.96,Swipe Transaction,50867,Balch Springs,TX,75180,5541,
7732950,07-03-2010 09:33,343,1091,$2.31,Swipe Transaction,20519,Merced,CA,95348,5942,
7732958,07-03-2010 09:34,1903,2973,$4.68,Swipe Transaction,9109,Seattle,WA,98117,5411,
7732964,07-03-2010 09:35,1808,1184,$25.93,Online Transaction,41122,ONLINE,,,4784,
7732970,07-03-2010 09:37,977,3026,$-90.00,Swipe Transaction,50867,Balch Springs,TX,75180,5541,
7732976,07-03-2010 09:39,415,3225,$41.33,Swipe Transaction,43293,Washington Court House,OH,43160,5499,
7732982,07-03-2010 09:40,368,2226,$38.25,Online Transaction,50404,ONLINE,,,4784,
7732988,07-03-2010 09:41,90,1100,$161.54,Swipe Transaction,14315,Cocoa,FL,32926,8011,
7732995,07-03-2010 09:43,176,2603,$4.49,Swipe Transaction,20519,Atlanta,GA,30324,5942,
7733002,07-03-2010 09:45,254,1247,$80.00,Swipe Transaction,27092,Longmont,CO,80503,4829,
7733008,07-03-2010 09:46,1777,2267,$5.84,Swipe Transaction,83229,Burke,VA,22009,5411,
7733014,07-03-2010 09:48,142,1046,$8.28,Swipe Transaction,12151,Austin,TX,78717,5411,
7733020,07-03-2010 09:51,142,5140,$112.04,Swipe Transaction,67570,Austin,TX,78717,5311,
7733026,07-03-2010 09:52,810,2149,$47.43,Online Transaction,9932,ONLINE,,,5311,
7733033,07-03-2010 09:53,1635,115,$3.91,Swipe Transaction,45501,Jamaica,NY,11434,5912,
7733039,07-03-2010 09:55,205,2861,$16.34,Swipe Transaction,83480,Great Falls,MT,59404,9402,
7733045,07-03-2010 09:56,176,2943,$13.92,Online Transaction,39021,ONLINE,,,4784,
7733051,07-03-2010 09:57,506,2486,$4.82,Swipe Transaction,50783,Lancaster,NY,14086,5411,
7733059,07-03-2010 09:58,1710,1182,$25.05,Swipe Transaction,11468,Columbus,WI,53925,5970,
7733069,07-03-2010 10:00,1458,117,$100.00,Swipe Transaction,27092,Thibodaux,LA,70301,4829,
7733080,07-03-2010 10:04,452,4249,$6.48,Swipe Transaction,78454,Houston,TX,77096,5812,
7733087,07-03-2010 10:05,747,2549,$7.19,Swipe Transaction,23389,New Marshfield,OH,45766,5912,
7733095,07-03-2010 10:06,1123,3010,$3.45,Swipe Transaction,13570,Laurinburg,NC,28352,5812,
7733101,07-03-2010 10:06,1519,4210,$2.14,Swipe Transaction,22204,Laurel,MT,59044,5541,
7733107,07-03-2010 10:07,1983,2907,$40.39,Swipe Transaction,86410,Newport Beach,CA,92663,5211,
7733114,07-03-2010 10:10,1253,3841,$71.47,Swipe Transaction,13646,Colchester,CT,6415,7538,
7733121,07-03-2010 10:11,1315,5434,$254.64,Online Transaction,94212,ONLINE,,,7996,
7733127,07-03-2010 10:12,1727,5982,$115.12,Swipe Transaction,71667,Columbia,SC,29229,7538,
7733134,07-03-2010 10:13,917,3410,$57.35,Online Transaction,9932,ONLINE,,,5311,
7733142,07-03-2010 10:15,750,3250,$120.00,Swipe Transaction,27092,Charlotte,NC,28215,4829,
7733149,07-03-2010 10:16,1190,5358,$17.69,Swipe Transaction,69972,Summerville,SC,29485,5814,
7733156,07-03-2010 10:17,1944,1059,$5.79,Swipe Transaction,98374,Kenton,KY,41053,5411,
7733162,07-03-2010 10:19,438,5538,$-76.00,Swipe Transaction,61195,Newark,NJ,7112,5541,
7733170,07-03-2010 10:21,859,233,$50.52,Online Transaction,39021,ONLINE,,,4784,
7733179,07-03-2010 10:25,705,5359,$55.03,Online Transaction,15143,ONLINE,,,4784,
7733187,07-03-2010 10:25,1973,2879,$40.58,Online Transaction,9932,ONLINE,,,5311,
7733197,07-03-2010 10:28,1168,3239,$123.96,Swipe Transaction,68751,East Hanover,NJ,7936,5651,
7733204,07-03-2010 10:30,1259,5913,$7.48,Swipe Transaction,40630,Wilton,CT,6897,5411,
7733212,07-03-2010 10:31,641,4718,$12.02,Swipe Transaction,82268,Columbus,OH,43228,5411,
7733219,07-03-2010 10:31,1750,3714,$101.95,Swipe Transaction,7275,La Grange,IL,60525,5310,
7733225,07-03-2010 10:33,203,5375,$79.00,Swipe Transaction,59935,Ridgeland,SC,29936,5499,
7733231,07-03-2010 10:33,1095,5060,$43.21,Online Transaction,81759,ONLINE,,,7349,
7733237,07-03-2010 10:35,96,5175,$162.34,Swipe Transaction,20561,Yorba Linda,CA,92886,5912,
7733244,07-03-2010 10:36,602,4165,$7.15,Swipe Transaction,61573,Reidsville,NC,27320,5812,
7733251,07-03-2010 10:37,561,4575,$10.50,Swipe Transaction,87071,Burlington,IA,52601,4121,
7733259,07-03-2010 10:38,1557,2471,$20.94,Swipe Transaction,20561,Boring,OR,97009,5912,
7733265,07-03-2010 10:39,1712,3711,$12.62,Swipe Transaction,50783,Dallas,TX,75238,5411,
7733272,07-03-2010 10:41,1153,2021,$60.00,Swipe Transaction,27092,Aurora,CO,80013,4829,
7733278,07-03-2010 10:42,430,3433,$11.33,Swipe Transaction,88646,Crown Point,IN,46307,5812,
7733287,07-03-2010 10:43,1196,4542,$77.48,Swipe Transaction,81833,Lake Havasu City,AZ,86404,5912,
7733294,07-03-2010 10:46,663,5926,$107.74,Swipe Transaction,98994,Franklin,TN,37067,5211,
7733302,07-03-2010 10:48,542,2025,$45.86,Swipe Transaction,11468,Carrollton,TX,75006,5970,
7733311,07-03-2010 10:49,747,2549,$18.29,Swipe Transaction,81833,Lima,OH,45804,5912,
7733318,07-03-2010 10:50,1992,1132,$7.31,Swipe Transaction,22204,Portageville,MO,63873,5541,
7733324,07-03-2010 10:51,1323,2980,$62.53,Swipe Transaction,71667,Sunland Park,NM,88063,7538,Bad PIN
7733333,07-03-2010 10:53,628,2579,$11.00,Swipe Transaction,28395,Newtown Square,PA,19073,5541,
7733342,07-03-2010 10:54,1510,1257,$90.08,Swipe Transaction,14498,La Mirada,CA,90638,7538,
7733350,07-03-2010 10:55,1942,246,$6.58,Swipe Transaction,78624,New York,NY,10003,5411,
7733358,07-03-2010 10:57,1564,4240,$13.39,Swipe Transaction,81532,Amarillo,TX,79110,5411,
7733366,07-03-2010 10:58,1433,5841,$73.46,Swipe Transaction,61195,Mobile,AL,36695,5541,
7733373,07-03-2010 10:59,1564,5925,$1.37,Swipe Transaction,50783,Amarillo,TX,79110,5411,
7733380,07-03-2010 11:01,1740,5885,$15.09,Swipe Transaction,61195,Mukwonago,WI,53149,5541,
7733388,07-03-2010 11:03,488,5413,$104.09,Swipe Transaction,8044,Gregory,TX,78359,5300,
7733397,07-03-2010 11:04,1247,5837,$79.93,Swipe Transaction,60569,San Luis Obispo,CA,93405,5300,
7733406,07-03-2010 11:06,13,2941,$7.39,Swipe Transaction,92542,Fort Knox,KY,40121,5813,
7733412,07-03-2010 11:08,285,3442,$24.06,Swipe Transaction,17707,Watsonville,CA,95076,7538,
7733421,07-03-2010 11:09,871,2081,$11.34,Swipe Transaction,75936,Detroit,MI,48235,5814,
7733427,07-03-2010 11:10,1875,5955,$142.61,Swipe Transaction,79241,Canal Fulton,OH,44614,6300,
7733433,07-03-2010 11:12,148,5851,$15.82,Swipe Transaction,50867,Contoocook,NH,3229,5541,
7733439,07-03-2010 11:14,667,5891,$19.39,Swipe Transaction,21630,Durham,NC,27713,5812,
7733447,07-03-2010 11:15,848,5423,$16.67,Swipe Transaction,31250,Harwood,MD,20776,7210,
7733453,07-03-2010 11:16,729,226,$1.66,Swipe Transaction,98648,Frankfort,IN,46041,5814,
7733459,07-03-2010 11:18,1256,5160,$11.47,Swipe Transaction,50783,Stratford,CT,6614,5411,
7733465,07-03-2010 11:20,692,2073,$14.99,Swipe Transaction,75781,Eastpointe,MI,48021,5411,
7733471,07-03-2010 11:22,1512,2582,$13.82,Swipe Transaction,95072,Indianapolis,IN,46236,5411,
7733478,07-03-2010 11:24,491,2050,$80.00,Swipe Transaction,27092,Anderson,SC,29621,4829,
7733486,07-03-2010 11:25,1425,5386,$195.84,Swipe Transaction,38480,Millington,TN,38053,5932,
7733496,07-03-2010 11:27,1069,5167,$3.60,Swipe Transaction,63612,Mount Holly,NC,28120,5411,
7733503,07-03-2010 11:29,291,3221,$13.20,Swipe Transaction,75936,Dalton,GA,30721,5814,
7733510,07-03-2010 11:30,1703,2969,$47.77,Swipe Transaction,38468,Grand Junction,CO,81506,5310,
7733516,07-03-2010 11:31,1334,1157,$1.14,Swipe Transaction,14528,Tonawanda,NY,14150,5499,
7733522,07-03-2010 11:32,1022,2504,$120.00,Swipe Transaction,27092,Charlotte,NC,28206,4829,
7733529,07-03-2010 11:33,1269,4239,$1.17,Swipe Transaction,44559,Chicago,IL,60616,5411,
7733537,07-03-2010 11:35,637,2981,$15.60,Swipe Transaction,51573,Bessemer,AL,35022,5411,
7733543,07-03-2010 11:36,1283,4570,$150.74,Swipe Transaction,22204,Camas,WA,98607,5541,
7733551,07-03-2010 11:37,1453,234,$8.17,Swipe Transaction,45122,Parrish,AL,35580,5912,
7733558,07-03-2010 11:38,652,4607,$41.98,Online Transaction,39021,ONLINE,,,4784,
7733569,07-03-2010 11:39,1851,5528,$96.30,Swipe Transaction,79620,Morrisville,NC,27560,4900,
7733577,07-03-2010 11:41,515,3235,$1.92,Swipe Transaction,91264,Longview,TX,75604,5814,
7733584,07-03-2010 11:42,64,5429,$34.12,Swipe Transaction,83480,Whittier,CA,90601,9402,
7733591,07-03-2010 11:43,976,2169,$117.85,Swipe Transaction,52569,Norwalk,CT,6854,5912,
7733597,07-03-2010 11:44,490,176,$64.77,Swipe Transaction,11468,San Antonio,TX,78249,5970,
7733606,07-03-2010 11:46,303,4194,$67.88,Swipe Transaction,60569,Brighton,CO,80601,5300,
7733612,07-03-2010 11:47,909,155,$17.05,Swipe Transaction,56431,Olympia,WA,98516,5541,
7733621,07-03-2010 11:49,1610,5879,$2.19,Swipe Transaction,14528,Meridian,MS,39301,5499,
7733627,07-03-2010 11:51,285,2156,$7.34,Swipe Transaction,2611,Watsonville,CA,95076,5411,
7733635,07-03-2010 11:51,1903,2973,$51.50,Swipe Transaction,32858,Snohomish,WA,98296,5311,
7733644,07-03-2010 11:54,254,1247,$141.37,Swipe Transaction,19409,Boulder,CO,80302,7538,
7733652,07-03-2010 11:56,876,5773,$7.86,Swipe Transaction,78621,Wichita,KS,67212,5411,
7733662,07-03-2010 11:58,1638,3856,$18.65,Swipe Transaction,25887,Lakeville,MN,55044,5814,
7733669,07-03-2010 12:00,1752,3880,$15.76,Swipe Transaction,22204,Abbeville,LA,70510,5541,
7733676,07-03-2010 12:02,1242,4162,$48.30,Online Transaction,34490,ONLINE,,,5719,
7733685,07-03-2010 12:04,804,17,$22.65,Swipe Transaction,20519,Glasgow,KY,42141,5942,
7733691,07-03-2010 12:05,763,4993,$109.85,Swipe Transaction,32858,Philadelphia,PA,19134,5311,
7733698,07-03-2010 12:07,677,179,$60.39,Swipe Transaction,20561,Saint Paul,MN,55119,5912,
7733704,07-03-2010 12:08,62,3369,$12.14,Swipe Transaction,50783,Auburn,CA,95603,5411,
7733710,07-03-2010 12:08,1138,2122,$3.06,Swipe Transaction,69735,Odenville,AL,35120,7538,
7733716,07-03-2010 12:09,754,5450,$56.22,Swipe Transaction,56431,Myrtle Beach,SC,29579,5541,
7733723,07-03-2010 12:10,1067,3382,$10.67,Swipe Transaction,15224,Derby,KS,67037,5812,
7733729,07-03-2010 12:11,359,2489,$29.81,Swipe Transaction,61195,Lawrenceville,GA,30043,5541,
7733738,07-03-2010 12:13,348,2977,$51.00,Swipe Transaction,43293,Trenton,NJ,8610,5499,
7733745,07-03-2010 12:15,106,2124,$204.42,Swipe Transaction,2256,Indianapolis,IN,46203,8011,
7733755,07-03-2010 12:18,491,2483,$10.72,Swipe Transaction,34490,Central,SC,29630,5719,
7733761,07-03-2010 12:20,804,17,$13.39,Swipe Transaction,59397,Bowling Green,KY,42103,5812,
7733767,07-03-2010 12:22,1193,5962,$20.45,Swipe Transaction,2976,Poughkeepsie,NY,12603,8021,
7733773,07-03-2010 12:24,1888,1017,$56.80,Swipe Transaction,20519,Farmington,MN,55024,5942,
7733780,07-03-2010 12:26,13,2941,$40.05,Swipe Transaction,69956,Shepherdsville,KY,40165,5310,
7733786,07-03-2010 12:27,361,1261,$1.42,Swipe Transaction,7058,Hawthorne,CA,90250,5411,
7733792,07-03-2010 12:28,1581,2519,$3.64,Swipe Transaction,44578,Arnold,MO,63010,5812,
7733799,07-03-2010 12:29,1989,2984,$56.26,Swipe Transaction,55179,Upper Marlboro,MD,20774,5211,
7733806,07-03-2010 12:31,1276,5076,$84.99,Swipe Transaction,61195,Chicago,IL,60616,5541,
7733812,07-03-2010 12:32,1744,133,$-63.00,Swipe Transaction,59935,Columbia,TN,38401,5499,
7733824,07-03-2010 12:34,282,4229,$45.08,Swipe Transaction,54850,San Antonio,TX,78221,4814,
7733831,07-03-2010 12:35,1369,3365,$63.07,Swipe Transaction,30286,Greenfield,IN,46140,4814,
7733839,07-03-2010 12:36,1533,4625,$52.23,Online Transaction,9932,ONLINE,,,5311,
7733846,07-03-2010 12:37,1353,3725,$15.73,Swipe Transaction,57082,Pleasant Grove,UT,84062,5300,
7733852,07-03-2010 12:39,449,2225,$6.94,Swipe Transaction,8972,New Kensington,PA,15068,5411,
7733860,07-03-2010 12:40,61,2622,$8.85,Swipe Transaction,88646,Yonkers,NY,10701,5812,
7733866,07-03-2010 12:40,1345,4208,$5.69,Swipe Transaction,50783,Jarreau,LA,70749,5411,
7733873,07-03-2010 12:42,989,4124,$29.87,Swipe Transaction,61195,Chantilly,VA,20152,5541,
7733879,07-03-2010 12:45,712,3804,$71.00,Swipe Transaction,26810,Chula Vista,CA,91910,5541,
7733885,07-03-2010 12:46,563,5074,$947.45,Swipe Transaction,57386,Pottstown,PA,19464,3132,
7733891,07-03-2010 12:46,1511,5502,$98.57,Online Transaction,88459,ONLINE,,,5311,
7733899,07-03-2010 12:47,1613,5519,$39.49,Swipe Transaction,72351,Detroit,ME,4929,5541,
7733905,07-03-2010 12:49,79,2931,$-95.00,Swipe Transaction,59935,Navarre,FL,32566,5499,
7733912,07-03-2010 12:51,156,5438,$12.59,Swipe Transaction,97503,Fontana,CA,92335,5812,
7733918,07-03-2010 12:51,1613,5519,$-67.00,Swipe Transaction,72351,Detroit,ME,4929,5541,
7733924,07-03-2010 12:52,1682,3407,$3.41,Swipe Transaction,18366,Grand Forks,ND,58201,5812,
7733932,07-03-2010 12:53,1416,2951,$59.84,Swipe Transaction,72351,Camillus,NY,13031,5541,
7733937,07-03-2010 12:55,79,2931,$95.00,Swipe Transaction,59935,Navarre,FL,32566,5499,
7733943,07-03-2010 12:57,1452,3801,$-63.00,Swipe Transaction,59935,Houston,TX,77056,5499,
7733950,07-03-2010 12:58,137,5442,$10.07,Swipe Transaction,61195,Mexico City,Mexico,,5541,
7733957,07-03-2010 13:00,901,4152,$64.27,Online Transaction,50404,ONLINE,,,4784,
7733969,07-03-2010 13:03,247,4155,$80.00,Swipe Transaction,27092,Longville,LA,70652,4829,
7733976,07-03-2010 13:04,256,147,$68.68,Swipe Transaction,26042,Zebulon,NC,27597,8043,
7733983,07-03-2010 13:06,138,2807,$4.56,Swipe Transaction,81833,Punxsutawney,PA,15767,5912,
7733989,07-03-2010 13:06,1682,2517,$3.34,Swipe Transaction,98648,Grand Forks,ND,58201,5814,
7734001,07-03-2010 13:08,1575,2112,$44.75,Swipe Transaction,12555,Sarasota,FL,34231,5310,
7734008,07-03-2010 13:10,137,5442,$8.87,Swipe Transaction,12014,Mexico City,Mexico,,5814,
7734015,07-03-2010 13:12,122,2034,$11.75,Swipe Transaction,96190,Patterson,LA,70392,5411,
7734021,07-03-2010 13:12,1422,4983,$291.00,Swipe Transaction,15574,Brooklyn,NY,11233,3393,
7734028,07-03-2010 13:14,858,4735,$67.09,Swipe Transaction,43293,San Antonio,TX,78237,5499,
7734036,07-03-2010 13:16,1837,259,$48.83,Swipe Transaction,75781,Los Angeles,CA,90001,5411,Insufficient Balance
7734042,07-03-2010 13:17,723,1206,$10.87,Swipe Transaction,57889,Houston,TX,77015,5411,
7734049,07-03-2010 13:18,858,4735,$74.00,Swipe Transaction,43293,San Antonio,TX,78237,5499,
7734056,07-03-2010 13:19,433,3868,$16.58,Swipe Transaction,75781,Taylorville,IL,62568,5411,
7734063,07-03-2010 13:20,1675,4692,$15.24,Swipe Transaction,46284,Puyallup,WA,98373,5411,
7734070,07-03-2010 13:21,1812,2531,$29.59,Swipe Transaction,20561,North Little Rock,AR,72116,5912,
7734078,07-03-2010 13:23,547,5526,$133.71,Online Transaction,76721,ONLINE,,,6300,
7734084,07-03-2010 13:24,1028,2564,$19.65,Swipe Transaction,61195,Chicago,IL,60622,5541,
7734091,07-03-2010 13:26,98,4237,$5.78,Swipe Transaction,59397,Danville,IL,61832,5812,
7734097,07-03-2010 13:26,1323,2980,$67.41,Swipe Transaction,68751,Artesia,NM,88210,5651,
7734104,07-03-2010 13:27,1837,2256,$44.68,Swipe Transaction,75781,Los Angeles,CA,90001,5411,
7734110,07-03-2010 13:29,825,3701,$11.97,Swipe Transaction,61195,Mira Loma,CA,91752,5541,
7734116,07-03-2010 13:31,236,4560,$225.92,Online Transaction,79050,ONLINE,,,4900,
7734123,07-03-2010 13:32,128,5048,$40.56,Online Transaction,47278,ONLINE,,,5977,Bad CVV
7734129,07-03-2010 13:32,1719,4942,$50.67,Swipe Transaction,59935,Miami,FL,33179,5499,
7734136,07-03-2010 13:34,511,1038,$19.68,Swipe Transaction,78967,Tucson,AZ,85711,7542,
7734146,07-03-2010 13:36,1393,3018,$42.47,Swipe Transaction,4439,Norfolk,NE,68701,5651,
7734154,07-03-2010 13:40,373,4750,$45.13,Swipe Transaction,55694,Geneva,IN,46740,5300,
7734160,07-03-2010 13:41,972,4166,$72.00,Swipe Transaction,43293,El Paso,TX,79912,5499,
